106	-200	0
107	-200	0
108	-200	0
109	-200	0
110	-200	0
111	-200	0
112	-200	0
113	-200	0
114	-200	0
115	-200	0
116	-200	0
117	-200	0
118	-200	0
119	-200	0
120	-200	0
121	-200	0
122	-200	0
123	-200	0
124	-200	0
125	-200	0
126	-200	0
127	-200	0
128	-200	0
129	-200	0
130	-200	0
131	-200	0
132	-200	0
133	-200	0
134	-200	0
135	-200	0
136	-200	0
137	-200	0
138	-200	0
139	-200	0
140	-200	0
141	-200	0
142	-200	0
143	-200	0
144	-200	0
145	-200	0
146	-200	0
147	-200	0
148	-200	0
149	-200	0
150	-200	0
151	-200	0
152	-200	0
153	-200	0
154	-200	0
155	-200	0
156	-200	0
157	-200	0
158	-200	0
159	-200	0
160	-200	0
161	-200	0
162	-200	0
163	-200	0
164	-200	0
165	-200	0
166	-200	0
167	-200	0
168	-200	0
169	-200	0
170	-200	0
171	-200	0
172	-200	0
173	-200	0
174	-200	0
175	-200	0
176	-200	0
177	-200	0
178	-200	0
179	-200	0
180	-200	0
181	-200	0
182	-200	0
183	-200	0
184	-200	0
185	-200	0
186	-200	0
187	-200	0
188	-200	0
189	-200	0
190	-200	0
191	-200	0
192	-200	0
193	-200	0
194	-200	0
