206	-300	0
207	-300	0
208	-300	0
209	-300	0
210	-300	0
211	-300	0
212	-300	0
213	-300	0
214	-300	0
215	-300	0
216	-300	0
217	-300	0
218	-300	0
219	-300	0
220	-300	0
221	-300	0
222	-300	0
223	-300	0
224	-300	0
225	-300	0
226	-300	0
227	-300	0
228	-300	0
229	-300	0
230	-300	0
231	-300	0
232	-300	0
233	-300	0
234	-300	0
235	-300	0
236	-300	0
237	-300	0
238	-300	0
239	-300	0
240	-300	0
241	-300	0
242	-300	0
243	-300	0
244	-300	0
245	-300	0
246	-300	0
247	-300	0
248	-300	0
249	-300	0
250	-300	0
251	-300	0
252	-300	0
253	-300	0
254	-300	0
255	-300	0
256	-300	0
257	-300	0
258	-300	0
259	-300	0
260	-300	0
261	-300	0
262	-300	0
263	-300	0
264	-300	0
265	-300	0
266	-300	0
267	-300	0
268	-300	0
269	-300	0
270	-300	0
271	-300	0
272	-300	0
273	-300	0
274	-300	0
275	-300	0
276	-300	0
277	-300	0
278	-300	0
279	-300	0
280	-300	0
281	-300	0
282	-300	0
283	-300	0
284	-300	0
285	-300	0
286	-300	0
287	-300	0
288	-300	0
289	-300	0
290	-300	0
291	-300	0
292	-300	0
293	-300	0
294	-300	0
