6	-300	0
7	-300	0
8	-300	0
9	-300	0
10	-300	0
11	-300	0
12	-300	0
13	-300	0
14	-300	0
15	-300	0
16	-300	0
17	-300	0
18	-300	0
19	-300	0
20	-300	0
21	-300	0
22	-300	0
23	-300	0
24	-300	0
25	-300	0
26	-300	0
27	-300	0
28	-300	0
29	-300	0
30	-300	0
31	-300	0
32	-300	0
33	-300	0
34	-300	0
35	-300	0
36	-300	0
37	-300	0
38	-300	0
39	-300	0
40	-300	0
41	-300	0
42	-300	0
43	-300	0
44	-300	0
45	-300	0
46	-300	0
47	-300	0
48	-300	0
49	-300	0
50	-300	0
51	-300	0
52	-300	0
53	-300	0
54	-300	0
55	-300	0
56	-300	0
57	-300	0
58	-300	0
59	-300	0
60	-300	0
61	-300	0
62	-300	0
63	-300	0
64	-300	0
65	-300	0
66	-300	0
67	-300	0
68	-300	0
69	-300	0
70	-300	0
71	-300	0
72	-300	0
73	-300	0
74	-300	0
75	-300	0
76	-300	0
77	-300	0
78	-300	0
79	-300	0
80	-300	0
81	-300	0
82	-300	0
83	-300	0
84	-300	0
85	-300	0
86	-300	0
87	-300	0
88	-300	0
89	-300	0
90	-300	0
91	-300	0
92	-300	0
93	-300	0
94	-300	0
