206	-200	0
207	-200	0
208	-200	0
209	-200	0
210	-200	0
211	-200	0
212	-200	0
213	-200	0
214	-200	0
215	-200	0
216	-200	0
217	-200	0
218	-200	0
219	-200	0
220	-200	0
221	-200	0
222	-200	0
223	-200	0
224	-200	0
225	-200	0
226	-200	0
227	-200	0
228	-200	0
229	-200	0
230	-200	0
231	-200	0
232	-200	0
233	-200	0
234	-200	0
235	-200	0
236	-200	0
237	-200	0
238	-200	0
239	-200	0
240	-200	0
241	-200	0
242	-200	0
243	-200	0
244	-200	0
245	-200	0
246	-200	0
247	-200	0
248	-200	0
249	-200	0
250	-200	0
251	-200	0
252	-200	0
253	-200	0
254	-200	0
255	-200	0
256	-200	0
257	-200	0
258	-200	0
259	-200	0
260	-200	0
261	-200	0
262	-200	0
263	-200	0
264	-200	0
265	-200	0
266	-200	0
267	-200	0
268	-200	0
269	-200	0
270	-200	0
271	-200	0
272	-200	0
273	-200	0
274	-200	0
275	-200	0
276	-200	0
277	-200	0
278	-200	0
279	-200	0
280	-200	0
281	-200	0
282	-200	0
283	-200	0
284	-200	0
285	-200	0
286	-200	0
287	-200	0
288	-200	0
289	-200	0
290	-200	0
291	-200	0
292	-200	0
293	-200	0
294	-200	0
