206	-100	0
207	-100	0
208	-100	0
209	-100	0
210	-100	0
211	-100	0
212	-100	0
213	-100	0
214	-100	0
215	-100	0
216	-100	0
217	-100	0
218	-100	0
219	-100	0
220	-100	0
221	-100	0
222	-100	0
223	-100	0
224	-100	0
225	-100	0
226	-100	0
227	-100	0
228	-100	0
229	-100	0
230	-100	0
231	-100	0
232	-100	0
233	-100	0
234	-100	0
235	-100	0
236	-100	0
237	-100	0
238	-100	0
239	-100	0
240	-100	0
241	-100	0
242	-100	0
243	-100	0
244	-100	0
245	-100	0
246	-100	0
247	-100	0
248	-100	0
249	-100	0
250	-100	0
251	-100	0
252	-100	0
253	-100	0
254	-100	0
255	-100	0
256	-100	0
257	-100	0
258	-100	0
259	-100	0
260	-100	0
261	-100	0
262	-100	0
263	-100	0
264	-100	0
265	-100	0
266	-100	0
267	-100	0
268	-100	0
269	-100	0
270	-100	0
271	-100	0
272	-100	0
273	-100	0
274	-100	0
275	-100	0
276	-100	0
277	-100	0
278	-100	0
279	-100	0
280	-100	0
281	-100	0
282	-100	0
283	-100	0
284	-100	0
285	-100	0
286	-100	0
287	-100	0
288	-100	0
289	-100	0
290	-100	0
291	-100	0
292	-100	0
293	-100	0
294	-100	0
